text,sentype,SnowNLP,positive_NRC,negative_NRC,anger(3),anticipation(1),disgust(2),fear(5),joy(4),sadness(6),surprise(7),trust
"['这妇女告诉他，她提包里装的是电子手表——说着便拿出来一只让A看。\n', '“一只卖多少钱？”\n', 'A惊讶这妇女带这么多手表，看来是个大富翁——他想文化革命样板戏《红色娘子军》里有个洪常青，说是南洋来的大富翁……\n']",疑问词问句,0.1532454722745047,1,0,1,1,0,0,1,0,1,1
"['“南洋女人”告诉他，一只手表卖二十元。\n', '“才二十元？”\n', 'A顿时惊讶得张开嘴巴，连饺子也忘记吃了。\n']",other,0.12855101920316336,0,0,0,0,0,0,0,0,0,0
"['他对“南洋女人”说：\n', '“要是在我们那里，一只起码能卖一百多块钱！” \n', '现在“南洋女人”又惊讶得张开了嘴巴，她说：\n']",other,0.1721328810807956,1,0,1,1,0,0,1,0,1,1
"['A本来没有光气的眼睛一亮，把盘子推到旁边，说：\n', '“可惜我身上没钱，要么我一下都买啦！唉，我的钱……让小偷偷了，现在连路费也没有。你要愿意，干跪跟我到黄原去，肯定能卖大价钱！” \n', '“一只能卖五十元吗？”\n']",比较句,0.26395915365743017,4,1,2,2,1,0,2,0,3,3
"['那女人两只眼睛也闪闪发光了。\n', '“六十元都能卖出去哩！” \n', '“能卖五十元就行了。” \n']",other,0.32418094969356526,0,0,0,0,0,0,0,0,0,0
"['“能卖五十元就行了。” \n', '“为什么？” \n', '“这表是香港走私来的，是玩具表，里面都是塑料芯……” \n']",疑问词问句,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['他问：\n', '“那能走多长时间？”\n', '“最长大概半年吧……” \n']",陈述句,0.6407448404491118,0,0,0,0,0,0,0,0,0,0
"['“最长大概半年吧……” \n', '“不怕！半年以后谁能找见卖表的人？你愿意，明天就跟我走！不过，你得先给我买一张到黄原的汽车票！”\n', '这女人立刻表示同意。\n']",疑问词问句,0.02673371404289404,4,0,0,1,0,1,0,0,0,0
"['A来了神，兴致勃勃地说：\n', '“虽然你是个女的，咱们也就算是拜识了，我就称呼你是干姐！” \n', '“干姐？”\n']",比较句,0.6140614725327613,1,0,0,0,0,0,0,0,0,0
"['但A无所谓地说：\n', '“借什么地方呢？就睡在咱们炕上！” \n', 'B听A这么说，又惊讶又难受，她一年没见男人，这一晚上对她是多么宝贵呀！\n']",疑问词问句,0.7810014505174332,0,0,0,0,0,0,0,0,0,0
"['A倒惊讶起来：\n', '“我也在家里睡呀！” \n', '“那……” \n']",陈述句,0.4966023869778815,0,0,0,0,0,0,0,0,0,0
"['“我也在家里睡呀！” \n', '“那……” \n', '“那什么哩？” \n']",other,0.6382252559726964,0,0,0,0,0,0,0,0,0,0
"['“那……” \n', '“那什么哩？” \n', 'B尽管心里不畅快，也只好就这样忍受了。\n']",疑问词问句,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['B瞪着红肿的眼睛，问徐主任。\n', '“那你写状子告嘛！”\n', '徐主任仍然笑着说。\n']",other,0.2760570188141699,0,0,0,0,0,0,0,0,0,0
"['徐主任仍然笑着说。\n', '“我不识字。”\n', 'B难住了。\n']",陈述句,0.894044014682871,0,0,0,0,0,0,0,0,0,0
"['B难住了。\n', '“那你找个人写嘛！” \n', '“你给我找个人……” \n']",other,0.32256388947964654,0,0,0,0,0,0,0,0,0,1
"['“那你找个人写嘛！” \n', '“你给我找个人……” \n', '“这又不是我的事！”A不耐烦地说，“我把这号事也管了，其它大事谁管呀？” \n']",陈述句,0.43349827903283655,1,0,0,0,0,0,0,0,0,1
"['“你给我找个人……” \n', '“这又不是我的事！”徐治功不耐烦地说，“我把这号事也管了，其它大事谁管呀？” \n', '“你不找个人，我就住在你这里不走！”创伤深重的A也不顾一切了。 \n']",疑问词问句,0.8856743212515247,0,1,0,1,0,0,0,0,0,0
"['“这又不是我的事！”徐治功不耐烦地说，“我把这号事也管了，其它大事谁管呀？” \n', '“你不找个人，我就住在你这里不走！”创伤深重的A也不顾一切了。 \n', '“咦呀，你给我耍起了赖！”徐治功叫道。 \n']",比较句,0.9097748856738777,0,1,1,0,0,1,0,1,0,1
"['“你不找个人，我就住在你这里不走！”创伤深重的A也不顾一切了。 \n', '“咦呀，你给我耍起了赖！”徐治功叫道。 \n', '“我就不走！”\n']",other,0.8875307666628424,1,0,0,0,0,0,0,0,0,0
"['“咦呀，你给我耍起了赖！”徐治功叫道。 \n', '“我就不走！”\n', 'A说完，竟然放开声嚎了起来。\n']",陈述句,0.4240231023362724,0,0,0,0,0,0,0,0,0,0
"['心烦意乱的A只好把公社文书叫来，对他挤挤眼：\n', '“你去给她代写个状子！” \n', '文书对主任会意地点点头，便劝说B不要哭，跟他到隔壁窑洞写状子。\n']",陈述句,0.7043429832100797,1,0,0,0,0,0,0,0,0,0
"['不一会，徐主任过来了，声色俱厉地对文书说：\n', '“你带两个民兵，立刻到罐子村去，把王满银和那个女人捆到公社来！”\n', '文书马上站起来，说：\n']",把字句,0.9265391340871689,0,2,2,0,0,2,0,1,0,0
"['B瞪大眼，喊叫说：\n', '“怎连我男人也绑呀？”\n', 'A说：\n']",比较句,0.5238073108740989,0,0,0,0,0,0,0,0,0,0
"['A说：\n', '“怎不绑你男人？这号事主要是整治男的！”\n', '“那不能！”\n']",other,0.30416509818593873,1,0,0,0,0,0,0,0,0,1
"['“怎不绑你男人？这号事主要是整治男的！”\n', '“那不能！”\n', '可怜的女人叫道，“我是来叫你们光把那个女人撵跑……” \n']",other,0.3693910911319984,0,0,0,0,0,0,0,0,0,0
"['A对文书挤挤眼：\n', '“快去吧！把王满银绑紧些！” \n', '文书一本正经正准备往门外去，B一扑起来，从文书手里夺回“状子”，说：\n']",把字句,0.9590444438024739,0,0,0,0,0,0,0,0,0,0
"['文书一本正经正准备往门外去，B一扑起来，从文书手里夺回“状子”，说：\n', '“你们不要去，我不告了！” \n', '她说完，便很快起身出了公社大门。\n']",祈使句,0.6002205545689231,1,0,0,0,0,0,0,0,0,1
"['她问儿子：\n', '“你姐姐呢？” \n', '“姐姐到外婆家去了”A津津有味地吃着糖。\n']",other,0.7551020408163265,0,0,0,0,0,0,0,0,0,0
"['她拼命在儿子脸上亲了又亲，然后对他说：\n', '“你到双水村找你外爷外婆去……你不要回来了……” \n', 'A瞪着一双大眼睛，用两只脏手为母亲揩去脸上的泪水，问她：\n']",陈述句,0.859120614401671,1,0,0,0,0,0,0,0,0,1
"['A瞪着一双大眼睛，用两只脏手为母亲揩去脸上的泪水，问她：\n', '“妈妈你为什么哭？你为什么不去外婆家？”\n', 'B哽咽着说：\n']",疑问词问句,0.9701097708141893,0,1,0,0,0,0,0,1,0,0
"['B哽咽着说：\n', '“你先去，妈妈过一阵就来了……”\n', 'A听妈妈的话，就象个大人似的，背抄起两条小胳膊，挺着胸脯去了。\n']",陈述句,0.8580161459655866,1,0,0,0,0,0,0,0,0,0
"['B用手扶住路边一根电线杆，哭着对远去的儿子喊：\n', '“你靠路边走，不要走路中间，操心汽车……”\n', '儿子调过头向她招招手，说：\n']",陈述句,0.34578306270812387,1,0,0,0,0,0,0,0,0,1
"['儿子调过头向她招招手，说：\n', '“噢！” \n', '当A的背影完全消失在公路上后，B就迈着两条软绵绵的腿，向公路下面的河湾走去。\n']",other,0.875,0,0,0,0,0,0,0,0,0,0
"['C哭得更伤心了，说：\n', '“我醒来就不见妈妈，问我爸爸，他说我妈死了……” \n', '“王八羔子！”\n']",陈述句,0.8352387931971756,0,0,0,0,0,0,0,0,0,0
"['“我醒来就不见妈妈，问我爸爸，他说我妈死了……” \n', '“王八羔子！”\n', 'B狠狠向脚地上啐了一口唾沫，对老伴说：\n']",other,0.780512428010788,0,0,0,0,0,0,0,0,0,0
"['B狠狠向脚地上啐了一口唾沫，对老伴说：\n', '“你先给娃娃弄点热乎饭，叫我找D去！”\n', 'B说着就急忙出了门。\n']",陈述句,0.36414066976525283,2,0,0,0,0,0,1,0,0,0
"['他对父亲说：\n', '“我这就到罐子村去！” \n', '正在烧洗脸水的贺金秀莲怔了怔，对丈夫说：\n']",陈述句,0.4869103343988235,0,0,0,0,0,0,0,0,0,0
"['正在烧洗脸水的贺A莲怔了怔，对丈夫说：\n', '“你不是说好今天去县城买制砖机吗？” \n', '“买个屁！”\n']",反问句,0.04042281496346822,0,0,0,0,0,0,0,0,0,0
"['“你不是说好今天去县城买制砖机吗？” \n', '“买个屁！”\n', 'B恼怒地对妻子骂道。\n']",other,0.3769475846389547,0,0,0,0,0,0,0,0,0,0
"['D敞开老羊皮袄，一把将小外孙搂进怀里，问：\n', '“你妈哩？” \n', '“妈妈在路上站着哩，过一阵就来呀。”\n']",other,0.5,0,0,0,0,0,0,0,0,0,0
"['“你妈哩？” \n', '“妈妈在路上站着哩，过一阵就来呀。”\n', 'B嘴里噙着一块奶糖，并且还从身上掏出一块，往爷爷嘴巴里塞，说：\n']",陈述句,0.8574500383039646,0,0,0,0,0,0,0,0,0,0
"['B嘴里噙着一块奶糖，并且还从身上掏出一块，往爷爷嘴巴里塞，说：\n', '“阿姨给的！”\n', 'C气得把那块糖扔在了地上。\n']",陈述句,0.3548387096774195,1,0,0,0,0,0,0,0,0,0
"['B对父亲说：\n', '“你们回家去，让我到罐子村去看看！” \n', 'B撩开两条长腿，心急火燎向罐子村赶去，不多一会，头上就热气大冒。\n']",陈述句,0.7126442906992669,0,0,0,0,0,0,0,0,0,0
"['C问A：\n', '“我姐呢？” \n', '“不晓得到哪里去了……”\n']",other,0.7499999999999999,0,0,0,0,0,0,0,0,0,0
"['“我姐呢？” \n', '“不晓得到哪里去了……”\n', 'A瞪着眼说。\n']",疑问词问句,0.16577378028786816,0,0,0,0,0,0,0,0,0,0
"['B心疼地把脸色苍白的姐姐拉起来，说：\n', '“你坐在这儿干啥哩！” \n', 'C一见弟弟，放声大哭开了，说：\n']",疑问词问句,0.3875213961294629,0,0,0,0,0,0,0,0,0,0
"['C一见弟弟，放声大哭开了，说：\n', '“我吃了老鼠药……” \n', 'B大惊失色。\n']",陈述句,0.5968621646813229,1,0,0,0,0,0,0,0,0,0
"['他泪水模糊地拉住姐姐的手喊叫说：\n', '“你真糊涂啊！你快说！吃了多长时间了？” \n', '“好一阵了……” \n']",陈述句,0.06447320891381902,1,1,0,0,0,0,0,0,0,0
"['“你真糊涂啊！你快说！吃了多长时间了？” \n', '“好一阵了……” \n', '“肚子疼不疼？” \n']",other,0.7002261526651848,1,0,0,1,0,0,1,0,1,1
"['“好一阵了……” \n', '“肚子疼不疼？” \n', '“不疼，就是恶心……” \n']",陈述句,0.06290874341304875,0,0,0,0,0,0,0,0,0,0
"['“肚子疼不疼？” \n', '“不疼，就是恶心……” \n', '“快去医院！” \n']",other,0.0586871405537317,0,1,0,0,1,0,0,1,0,0
"['“不疼，就是恶心……” \n', '“快去医院！” \n', 'A拉起姐姐的两条胳膊，将她背在脊背上，跑着蹿上了公路。\n']",other,0.7771717136001192,0,0,0,0,0,0,0,0,0,0
"['刚打了别人耳光的A挨了一记耳光后，仍然站着没动，他眼里噙着泪水，指了指旁边的B对这位怒气冲冲的司机说：\n', '“我姐姐刚吃了老鼠药，求求王世才把我们捎到石圪节……” \n', '司机的脸色缓和下来——原来是这！\n']",把字句,0.8756174867467924,1,1,1,0,0,0,0,0,0,0
"['B下意识地摸了摸火辣辣的脸颊，说：\n', '“这没什么！我们还要感谢A呢！” \n', '这位打了人的A看来心肠不错，飞快地把汽车开到石圪节，并且绕路把B姐弟俩一直送到公社医院的大门口。\n']",疑问词问句,0.3796185308563067,1,0,0,0,0,0,1,0,0,0
"['A手指头戳着破镜子里他自己的肿脸说：\n', '“都怪你这家伙！” \n', '这个挨了打的二流子正准备再吃点什么东西，突然有人跑来对他说，B吞了老鼠药，已经被拉到石圪节医院去了。\n']",other,0.5393495117952509,0,1,1,0,1,0,0,0,0,0
"['A顾不了多少，扑在床前，见他老婆还活着，就赶紧问她：\n', '“你吃了哪里的老鼠药？” \n', '所有的医生都扭过头看这个鼻青脸肿的人，不知他是干什么的。\n']",疑问词问句,0.4824486450299107,1,0,0,0,0,0,0,0,0,0
"['C微微合着眼，说：\n', '“吃了咱家里的。” \n', '医生们现在才知道这家伙是病人的丈夫。\n']",other,0.7420230064821747,1,0,0,0,0,0,0,0,0,0
"['医生们现在才知道这家伙是病人的丈夫。\n', '“是你买的老鼠药？”\n', 'A急着追问C。\n']",是字句,0.47244152404830797,0,0,0,0,0,0,0,0,0,0
"['A急着追问C。\n', '“就是你那年剩下的……”\n', 'C回答。\n']",是字句,0.8334637713107371,0,0,0,0,0,0,0,0,0,0
"['B回答。\n', '“那你吃的是红纸包还是绿纸包？” \n', '“绿纸包……” \n']",选择问句,0.41125164734922615,1,0,0,0,0,0,0,0,0,0
"['“那你吃的是红纸包还是绿纸包？” \n', '“绿纸包……” \n', '“都是绿的？” \n']",other,0.562878121310456,0,0,0,0,0,0,0,0,0,0
"['“绿纸包……” \n', '“都是绿的？” \n', '“都是绿的”“嗨呀！”\n']",是字句,0.6075462264887779,0,0,0,0,0,0,0,0,0,0
"['A一下子跳起来，高兴得连喊带笑，对医生们说：\n', '“不要紧！她吃的是假老鼠药！” \n', '所有的人都瞪住了眼睛。\n']",other,0.2320841491815171,1,1,1,0,1,0,0,0,0,0
"['A得意地把头一拐，说：\n', '“红纸包的都是真药，绿纸包的都是假的！” \n', '的确是这样，当他从河南人手里买了老鼠药后，自己又用灰土造了些假的。\n']",是字句,0.36969069508553676,0,1,1,0,1,0,0,0,0,0
"['A这会倒又成了个人，对妻弟说：\n', '“你忙你的去！我和你姐相跟着慢慢回家呀！” \n', 'C问大弟：\n']",陈述句,0.9870977441221834,0,0,0,0,0,0,0,0,0,0
"['C问大弟：\n', '“猫蛋和狗蛋哩？” \n', '都在我们那里。\n']",other,0.6132782112710675,0,0,0,0,0,0,0,0,0,0
"['”B一看姐姐没什么事，也就放心了，说：\n', '“那你先回去，我去对面等米家镇过来的班车，到原西城办点事……”\n', '于是，B到石圪节对面的公路上等车去县城办事，A就和C起身回罐子村。\n']",other,0.3109309798429841,0,0,0,0,0,0,0,0,0,0
